# Version 1.00
#
freq[Hz] db:Trc1_S11 ang:Trc1_S11 db:Trc2_S11 ang:Trc2_S11 db:Trc3_S11 ang:Trc3_S11 db:Trc4_S11 ang:Trc4_S11 
2.155000000000000E+009 -5.317303635742817E+000 1.190822529167250E+002 -5.317303635742817E+000 1.190822529167250E+002 -5.317303635742817E+000 1.190822529167250E+002 -5.317303635742817E+000 1.190822529167250E+002 
2.160000000000000E+009 -5.279708821558405E+000 1.162597070869622E+002 -5.279708821558405E+000 1.162597070869622E+002 -5.279708821558405E+000 1.162597070869622E+002 -5.279708821558405E+000 1.162597070869622E+002 
2.165000000000000E+009 -5.256242911574838E+000 1.134613625173476E+002 -5.256242911574838E+000 1.134613625173476E+002 -5.256242911574838E+000 1.134613625173476E+002 -5.256242911574838E+000 1.134613625173476E+002 
2.170000000000000E+009 -5.233691509405245E+000 1.106786538044524E+002 -5.233691509405245E+000 1.106786538044524E+002 -5.233691509405245E+000 1.106786538044524E+002 -5.233691509405245E+000 1.106786538044524E+002 
2.175000000000000E+009 -5.218348820418921E+000 1.078820472276551E+002 -5.218348820418921E+000 1.078820472276551E+002 -5.218348820418921E+000 1.078820472276551E+002 -5.218348820418921E+000 1.078820472276551E+002 
2.180000000000000E+009 -5.203899025155930E+000 1.051281077797838E+002 -5.203899025155930E+000 1.051281077797838E+002 -5.203899025155930E+000 1.051281077797838E+002 -5.203899025155930E+000 1.051281077797838E+002 
2.185000000000000E+009 -5.193273876273241E+000 1.023740486725274E+002 -5.193273876273241E+000 1.023740486725274E+002 -5.193273876273241E+000 1.023740486725274E+002 -5.193273876273241E+000 1.023740486725274E+002 
2.190000000000000E+009 -5.178926943016522E+000 9.965698756802803E+001 -5.178926943016522E+000 9.965698756802803E+001 -5.178926943016522E+000 9.965698756802803E+001 -5.178926943016522E+000 9.965698756802803E+001 
2.195000000000000E+009 -5.162875880730452E+000 9.686300090196409E+001 -5.162875880730452E+000 9.686300090196409E+001 -5.162875880730452E+000 9.686300090196409E+001 -5.162875880730452E+000 9.686300090196409E+001 
2.200000000000000E+009 -5.152136527095778E+000 9.407909794187719E+001 -5.152136527095778E+000 9.407909794187719E+001 -5.152136527095778E+000 9.407909794187719E+001 -5.152136527095778E+000 9.407909794187719E+001 
2.205000000000000E+009 -5.142953188580433E+000 9.130236237702552E+001 -5.142953188580433E+000 9.130236237702552E+001 -5.142953188580433E+000 9.130236237702552E+001 -5.142953188580433E+000 9.130236237702552E+001 
2.210000000000000E+009 -5.133851590427892E+000 8.856190790957757E+001 -5.133851590427892E+000 8.856190790957757E+001 -5.133851590427892E+000 8.856190790957757E+001 -5.133851590427892E+000 8.856190790957757E+001 
2.215000000000000E+009 -5.120014815204089E+000 8.585300123456976E+001 -5.120014815204089E+000 8.585300123456976E+001 -5.120014815204089E+000 8.585300123456976E+001 -5.120014815204089E+000 8.585300123456976E+001 
2.220000000000000E+009 -5.104966303057393E+000 8.313218085759128E+001 -5.104966303057393E+000 8.313218085759128E+001 -5.104966303057393E+000 8.313218085759128E+001 -5.104966303057393E+000 8.313218085759128E+001 
2.225000000000000E+009 -5.080933722171842E+000 8.044300937982878E+001 -5.080933722171842E+000 8.044300937982878E+001 -5.080933722171842E+000 8.044300937982878E+001 -5.080933722171842E+000 8.044300937982878E+001 
2.230000000000000E+009 -5.059160275482814E+000 7.774834399790657E+001 -5.059160275482814E+000 7.774834399790657E+001 -5.059160275482814E+000 7.774834399790657E+001 -5.059160275482814E+000 7.774834399790657E+001 
2.235000000000000E+009 -5.035524830118324E+000 7.507686813278590E+001 -5.035524830118324E+000 7.507686813278590E+001 -5.035524830118324E+000 7.507686813278590E+001 -5.035524830118324E+000 7.507686813278590E+001 
2.240000000000000E+009 -5.010309780807992E+000 7.241709312227374E+001 -5.010309780807992E+000 7.241709312227374E+001 -5.010309780807992E+000 7.241709312227374E+001 -5.010309780807992E+000 7.241709312227374E+001 
2.245000000000000E+009 -4.977253536436415E+000 6.984213051383325E+001 -4.977253536436415E+000 6.984213051383325E+001 -4.977253536436415E+000 6.984213051383325E+001 -4.977253536436415E+000 6.984213051383325E+001 
2.250000000000000E+009 -4.945827023250288E+000 6.728279504295864E+001 -4.945827023250288E+000 6.728279504295864E+001 -4.945827023250288E+000 6.728279504295864E+001 -4.945827023250288E+000 6.728279504295864E+001 
2.255000000000000E+009 -4.901325936297229E+000 6.480495343714115E+001 -4.901325936297229E+000 6.480495343714115E+001 -4.901325936297229E+000 6.480495343714115E+001 -4.901325936297229E+000 6.480495343714115E+001 
2.260000000000000E+009 -4.844379605724241E+000 6.232757433251408E+001 -4.844379605724241E+000 6.232757433251408E+001 -4.844379605724241E+000 6.232757433251408E+001 -4.844379605724241E+000 6.232757433251408E+001 
