% Version 1.00
%
%freq[Hz],db:Trc1_S11,ang:Trc1_S11,db:Trc2_S11,ang:Trc2_S11,db:Trc3_S11,ang:Trc3_S11,db:Trc4_S11,ang:Trc4_S11,
2.060000000000000E+009,-3.106543919626540E+000,1.538026146723199E+002,-3.106543919626540E+000,1.538026146723199E+002,-3.106543919626540E+000,1.538026146723199E+002,-3.106543919626540E+000,1.538026146723199E+002,
2.065000000000000E+009,-3.019131262480082E+000,1.527689660529438E+002,-3.019131262480082E+000,1.527689660529438E+002,-3.019131262480082E+000,1.527689660529438E+002,-3.019131262480082E+000,1.527689660529438E+002,
2.070000000000000E+009,-2.944359230288328E+000,1.519594182221673E+002,-2.944359230288328E+000,1.519594182221673E+002,-2.944359230288328E+000,1.519594182221673E+002,-2.944359230288328E+000,1.519594182221673E+002,
2.075000000000000E+009,-2.895685059445039E+000,1.512532593413999E+002,-2.895685059445039E+000,1.512532593413999E+002,-2.895685059445039E+000,1.512532593413999E+002,-2.895685059445039E+000,1.512532593413999E+002,
2.080000000000000E+009,-2.863882797353059E+000,1.506936471441026E+002,-2.863882797353059E+000,1.506936471441026E+002,-2.863882797353059E+000,1.506936471441026E+002,-2.863882797353059E+000,1.506936471441026E+002,
2.085000000000000E+009,-2.849836552620506E+000,1.501975510524764E+002,-2.849836552620506E+000,1.501975510524764E+002,-2.849836552620506E+000,1.501975510524764E+002,-2.849836552620506E+000,1.501975510524764E+002,
2.090000000000000E+009,-2.855396349205926E+000,1.497050662801834E+002,-2.855396349205926E+000,1.497050662801834E+002,-2.855396349205926E+000,1.497050662801834E+002,-2.855396349205926E+000,1.497050662801834E+002,
2.095000000000000E+009,-2.876217478977486E+000,1.491940901073274E+002,-2.876217478977486E+000,1.491940901073274E+002,-2.876217478977486E+000,1.491940901073274E+002,-2.876217478977486E+000,1.491940901073274E+002,
2.100000000000000E+009,-2.907331756570802E+000,1.485760315933407E+002,-2.907331756570802E+000,1.485760315933407E+002,-2.907331756570802E+000,1.485760315933407E+002,-2.907331756570802E+000,1.485760315933407E+002,
2.105000000000000E+009,-2.953840238278390E+000,1.478184691847563E+002,-2.953840238278390E+000,1.478184691847563E+002,-2.953840238278390E+000,1.478184691847563E+002,-2.953840238278390E+000,1.478184691847563E+002,
2.110000000000000E+009,-3.016000519824563E+000,1.468641393172466E+002,-3.016000519824563E+000,1.468641393172466E+002,-3.016000519824563E+000,1.468641393172466E+002,-3.016000519824563E+000,1.468641393172466E+002,
2.115000000000000E+009,-3.083882711756397E+000,1.456989999097096E+002,-3.083882711756397E+000,1.456989999097096E+002,-3.083882711756397E+000,1.456989999097096E+002,-3.083882711756397E+000,1.456989999097096E+002,
2.120000000000000E+009,-3.158121963697967E+000,1.442358502105653E+002,-3.158121963697967E+000,1.442358502105653E+002,-3.158121963697967E+000,1.442358502105653E+002,-3.158121963697967E+000,1.442358502105653E+002,
2.125000000000000E+009,-3.240896784049712E+000,1.424421203871077E+002,-3.240896784049712E+000,1.424421203871077E+002,-3.240896784049712E+000,1.424421203871077E+002,-3.240896784049712E+000,1.424421203871077E+002,
2.130000000000000E+009,-3.317239436003820E+000,1.403210934737072E+002,-3.317239436003820E+000,1.403210934737072E+002,-3.317239436003820E+000,1.403210934737072E+002,-3.317239436003820E+000,1.403210934737072E+002,
2.135000000000000E+009,-3.396980711673986E+000,1.378222452216268E+002,-3.396980711673986E+000,1.378222452216268E+002,-3.396980711673986E+000,1.378222452216268E+002,-3.396980711673986E+000,1.378222452216268E+002,
2.140000000000000E+009,-3.470578280115473E+000,1.349746277310881E+002,-3.470578280115473E+000,1.349746277310881E+002,-3.470578280115473E+000,1.349746277310881E+002,-3.470578280115473E+000,1.349746277310881E+002,
2.145000000000000E+009,-3.526411574407280E+000,1.318263098198999E+002,-3.526411574407280E+000,1.318263098198999E+002,-3.526411574407280E+000,1.318263098198999E+002,-3.526411574407280E+000,1.318263098198999E+002,
2.150000000000000E+009,-3.564893770286539E+000,1.284062269526123E+002,-3.564893770286539E+000,1.284062269526123E+002,-3.564893770286539E+000,1.284062269526123E+002,-3.564893770286539E+000,1.284062269526123E+002,
2.155000000000000E+009,-3.577126994986800E+000,1.247704906968865E+002,-3.577126994986800E+000,1.247704906968865E+002,-3.577126994986800E+000,1.247704906968865E+002,-3.577126994986800E+000,1.247704906968865E+002,
2.160000000000000E+009,-3.565564365500693E+000,1.210493084161160E+002,-3.565564365500693E+000,1.210493084161160E+002,-3.565564365500693E+000,1.210493084161160E+002,-3.565564365500693E+000,1.210493084161160E+002,
2.165000000000000E+009,-3.522575004782523E+000,1.172802062616683E+002,-3.522575004782523E+000,1.172802062616683E+002,-3.522575004782523E+000,1.172802062616683E+002,-3.522575004782523E+000,1.172802062616683E+002,
2.170000000000000E+009,-3.456316290216428E+000,1.135914558611954E+002,-3.456316290216428E+000,1.135914558611954E+002,-3.456316290216428E+000,1.135914558611954E+002,-3.456316290216428E+000,1.135914558611954E+002,
2.175000000000000E+009,-3.365056286715205E+000,1.100930534034426E+002,-3.365056286715205E+000,1.100930534034426E+002,-3.365056286715205E+000,1.100930534034426E+002,-3.365056286715205E+000,1.100930534034426E+002,
2.180000000000000E+009,-3.259034452591965E+000,1.068363324679588E+002,-3.259034452591965E+000,1.068363324679588E+002,-3.259034452591965E+000,1.068363324679588E+002,-3.259034452591965E+000,1.068363324679588E+002,
2.185000000000000E+009,-3.138615434328651E+000,1.038744795770982E+002,-3.138615434328651E+000,1.038744795770982E+002,-3.138615434328651E+000,1.038744795770982E+002,-3.138615434328651E+000,1.038744795770982E+002,
2.190000000000000E+009,-3.016787190474263E+000,1.012352173528399E+002,-3.016787190474263E+000,1.012352173528399E+002,-3.016787190474263E+000,1.012352173528399E+002,-3.016787190474263E+000,1.012352173528399E+002,
2.195000000000000E+009,-2.898317453270187E+000,9.896587336951181E+001,-2.898317453270187E+000,9.896587336951181E+001,-2.898317453270187E+000,9.896587336951181E+001,-2.898317453270187E+000,9.896587336951181E+001,
2.200000000000000E+009,-2.781361103047603E+000,9.708699899457486E+001,-2.781361103047603E+000,9.708699899457486E+001,-2.781361103047603E+000,9.708699899457486E+001,-2.781361103047603E+000,9.708699899457486E+001,
2.205000000000000E+009,-2.669323730251214E+000,9.552143187718313E+001,-2.669323730251214E+000,9.552143187718313E+001,-2.669323730251214E+000,9.552143187718313E+001,-2.669323730251214E+000,9.552143187718313E+001,
2.210000000000000E+009,-2.568272032488008E+000,9.424316373110527E+001,-2.568272032488008E+000,9.424316373110527E+001,-2.568272032488008E+000,9.424316373110527E+001,-2.568272032488008E+000,9.424316373110527E+001,
2.215000000000000E+009,-2.479028135739718E+000,9.322345838072039E+001,-2.479028135739718E+000,9.322345838072039E+001,-2.479028135739718E+000,9.322345838072039E+001,-2.479028135739718E+000,9.322345838072039E+001,
2.220000000000000E+009,-2.406427543394775E+000,9.243335323226594E+001,-2.406427543394775E+000,9.243335323226594E+001,-2.406427543394775E+000,9.243335323226594E+001,-2.406427543394775E+000,9.243335323226594E+001,
2.225000000000000E+009,-2.351232342514746E+000,9.178961234943911E+001,-2.351232342514746E+000,9.178961234943911E+001,-2.351232342514746E+000,9.178961234943911E+001,-2.351232342514746E+000,9.178961234943911E+001,
2.230000000000000E+009,-2.310706725357627E+000,9.126902227804315E+001,-2.310706725357627E+000,9.126902227804315E+001,-2.310706725357627E+000,9.126902227804315E+001,-2.310706725357627E+000,9.126902227804315E+001,
