# Version 1.00
#
freq[Hz],db:Trc1_S11,ang:Trc1_S11,db:Trc2_S11,ang:Trc2_S11,db:Trc3_S11,ang:Trc3_S11,db:Trc4_S11,ang:Trc4_S11,
2.180000000000000E+009,-7.472408181269469E+000,-5.419979903478878E+001,-7.472408181269469E+000,-5.419979903478878E+001,-7.472408181269469E+000,-5.419979903478878E+001,-7.472408181269469E+000,-5.419979903478878E+001,
2.185000000000000E+009,-7.781130810188924E+000,-5.554802443307858E+001,-7.781130810188924E+000,-5.554802443307858E+001,-7.781130810188924E+000,-5.554802443307858E+001,-7.781130810188924E+000,-5.554802443307858E+001,
2.190000000000000E+009,-8.152898528355456E+000,-5.718613174555303E+001,-8.152898528355456E+000,-5.718613174555303E+001,-8.152898528355456E+000,-5.718613174555303E+001,-8.152898528355456E+000,-5.718613174555303E+001,
2.195000000000000E+009,-8.597959233582747E+000,-5.919808223822219E+001,-8.597959233582747E+000,-5.919808223822219E+001,-8.597959233582747E+000,-5.919808223822219E+001,-8.597959233582747E+000,-5.919808223822219E+001,
2.200000000000000E+009,-9.105154373608821E+000,-6.174752764665541E+001,-9.105154373608821E+000,-6.174752764665541E+001,-9.105154373608821E+000,-6.174752764665541E+001,-9.105154373608821E+000,-6.174752764665541E+001,
2.205000000000000E+009,-9.668882693328341E+000,-6.502370328896305E+001,-9.668882693328341E+000,-6.502370328896305E+001,-9.668882693328341E+000,-6.502370328896305E+001,-9.668882693328341E+000,-6.502370328896305E+001,
2.210000000000000E+009,-1.028602061245921E+001,-6.923753896658732E+001,-1.028602061245921E+001,-6.923753896658732E+001,-1.028602061245921E+001,-6.923753896658732E+001,-1.028602061245921E+001,-6.923753896658732E+001,
2.215000000000000E+009,-1.095571544498215E+001,-7.462717145739158E+001,-1.095571544498215E+001,-7.462717145739158E+001,-1.095571544498215E+001,-7.462717145739158E+001,-1.095571544498215E+001,-7.462717145739158E+001,
2.220000000000000E+009,-1.165358180822616E+001,-8.115736066728968E+001,-1.165358180822616E+001,-8.115736066728968E+001,-1.165358180822616E+001,-8.115736066728968E+001,-1.165358180822616E+001,-8.115736066728968E+001,
2.225000000000000E+009,-1.230918714179385E+001,-8.885022925491653E+001,-1.230918714179385E+001,-8.885022925491653E+001,-1.230918714179385E+001,-8.885022925491653E+001,-1.230918714179385E+001,-8.885022925491653E+001,
2.230000000000000E+009,-1.284758901962014E+001,-9.750016881541330E+001,-1.284758901962014E+001,-9.750016881541330E+001,-1.284758901962014E+001,-9.750016881541330E+001,-1.284758901962014E+001,-9.750016881541330E+001,
2.235000000000000E+009,-1.319956894723294E+001,-1.068219771825453E+002,-1.319956894723294E+001,-1.068219771825453E+002,-1.319956894723294E+001,-1.068219771825453E+002,-1.319956894723294E+001,-1.068219771825453E+002,
2.240000000000000E+009,-1.332622698103428E+001,-1.162398529513153E+002,-1.332622698103428E+001,-1.162398529513153E+002,-1.332622698103428E+001,-1.162398529513153E+002,-1.332622698103428E+001,-1.162398529513153E+002,
2.245000000000000E+009,-1.324872249597760E+001,-1.250598880005391E+002,-1.324872249597760E+001,-1.250598880005391E+002,-1.324872249597760E+001,-1.250598880005391E+002,-1.324872249597760E+001,-1.250598880005391E+002,
2.250000000000000E+009,-1.302841371483370E+001,-1.327896299843781E+002,-1.302841371483370E+001,-1.327896299843781E+002,-1.302841371483370E+001,-1.327896299843781E+002,-1.302841371483370E+001,-1.327896299843781E+002,
2.255000000000000E+009,-1.272531808530900E+001,-1.390557011567659E+002,-1.272531808530900E+001,-1.390557011567659E+002,-1.272531808530900E+001,-1.390557011567659E+002,-1.272531808530900E+001,-1.390557011567659E+002,
2.260000000000000E+009,-1.238170129369090E+001,-1.437755147953234E+002,-1.238170129369090E+001,-1.437755147953234E+002,-1.238170129369090E+001,-1.437755147953234E+002,-1.238170129369090E+001,-1.437755147953234E+002,
2.265000000000000E+009,-1.202558707035094E+001,-1.473161179482168E+002,-1.202558707035094E+001,-1.473161179482168E+002,-1.202558707035094E+001,-1.473161179482168E+002,-1.202558707035094E+001,-1.473161179482168E+002,
2.270000000000000E+009,-1.172046055673025E+001,-1.499143577118312E+002,-1.172046055673025E+001,-1.499143577118312E+002,-1.172046055673025E+001,-1.499143577118312E+002,-1.172046055673025E+001,-1.499143577118312E+002,
2.275000000000000E+009,-1.146395758430845E+001,-1.515269456346042E+002,-1.146395758430845E+001,-1.515269456346042E+002,-1.146395758430845E+001,-1.515269456346042E+002,-1.146395758430845E+001,-1.515269456346042E+002,
2.280000000000000E+009,-1.126588332141055E+001,-1.524528013882706E+002,-1.126588332141055E+001,-1.524528013882706E+002,-1.126588332141055E+001,-1.524528013882706E+002,-1.126588332141055E+001,-1.524528013882706E+002,
2.285000000000000E+009,-1.112701089641164E+001,-1.527772058739673E+002,-1.112701089641164E+001,-1.527772058739673E+002,-1.112701089641164E+001,-1.527772058739673E+002,-1.112701089641164E+001,-1.527772058739673E+002,
2.290000000000000E+009,-1.104721622892179E+001,-1.527165562654165E+002,-1.104721622892179E+001,-1.527165562654165E+002,-1.104721622892179E+001,-1.527165562654165E+002,-1.104721622892179E+001,-1.527165562654165E+002,
2.295000000000000E+009,-1.103045162476716E+001,-1.524007700310487E+002,-1.103045162476716E+001,-1.524007700310487E+002,-1.103045162476716E+001,-1.524007700310487E+002,-1.103045162476716E+001,-1.524007700310487E+002,
2.300000000000000E+009,-1.108688490181141E+001,-1.519063406225451E+002,-1.108688490181141E+001,-1.519063406225451E+002,-1.108688490181141E+001,-1.519063406225451E+002,-1.108688490181141E+001,-1.519063406225451E+002,
2.305000000000000E+009,-1.122346072386357E+001,-1.513653604197824E+002,-1.122346072386357E+001,-1.513653604197824E+002,-1.122346072386357E+001,-1.513653604197824E+002,-1.122346072386357E+001,-1.513653604197824E+002,
2.310000000000000E+009,-1.146681054009708E+001,-1.507233407998883E+002,-1.146681054009708E+001,-1.507233407998883E+002,-1.146681054009708E+001,-1.507233407998883E+002,-1.146681054009708E+001,-1.507233407998883E+002,
2.315000000000000E+009,-1.180813072768269E+001,-1.500369906324487E+002,-1.180813072768269E+001,-1.500369906324487E+002,-1.180813072768269E+001,-1.500369906324487E+002,-1.180813072768269E+001,-1.500369906324487E+002,
2.320000000000000E+009,-1.226379429875464E+001,-1.493258275976141E+002,-1.226379429875464E+001,-1.493258275976141E+002,-1.226379429875464E+001,-1.493258275976141E+002,-1.226379429875464E+001,-1.493258275976141E+002,
2.325000000000000E+009,-1.282416940726750E+001,-1.486584707754922E+002,-1.282416940726750E+001,-1.486584707754922E+002,-1.282416940726750E+001,-1.486584707754922E+002,-1.282416940726750E+001,-1.486584707754922E+002,
2.330000000000000E+009,-1.349831037661440E+001,-1.482556783494781E+002,-1.349831037661440E+001,-1.482556783494781E+002,-1.349831037661440E+001,-1.482556783494781E+002,-1.349831037661440E+001,-1.482556783494781E+002,
2.335000000000000E+009,-1.433468598360606E+001,-1.482334759609664E+002,-1.433468598360606E+001,-1.482334759609664E+002,-1.433468598360606E+001,-1.482334759609664E+002,-1.433468598360606E+001,-1.482334759609664E+002,
2.340000000000000E+009,-1.536550440110542E+001,-1.488840038320063E+002,-1.536550440110542E+001,-1.488840038320063E+002,-1.536550440110542E+001,-1.488840038320063E+002,-1.536550440110542E+001,-1.488840038320063E+002,
2.345000000000000E+009,-1.664361327150798E+001,-1.504942991871276E+002,-1.664361327150798E+001,-1.504942991871276E+002,-1.664361327150798E+001,-1.504942991871276E+002,-1.664361327150798E+001,-1.504942991871276E+002,
2.350000000000000E+009,-1.824871136689480E+001,-1.534865872810338E+002,-1.824871136689480E+001,-1.534865872810338E+002,-1.824871136689480E+001,-1.534865872810338E+002,-1.824871136689480E+001,-1.534865872810338E+002,
2.355000000000000E+009,-2.023330464097048E+001,-1.591724620220707E+002,-2.023330464097048E+001,-1.591724620220707E+002,-2.023330464097048E+001,-1.591724620220707E+002,-2.023330464097048E+001,-1.591724620220707E+002,
