% Version 1.00
%
%freq[Hz],db:Trc1_S11,ang:Trc1_S11,db:Trc2_S11,ang:Trc2_S11,db:Trc3_S11,ang:Trc3_S11,db:Trc4_S11,ang:Trc4_S11,
2.400000000000000E+009,-1.112679484415647E+001,1.618548373348428E+002,-1.112679484415647E+001,1.618548373348428E+002,-1.112679484415647E+001,1.618548373348428E+002,-1.112679484415647E+001,1.618548373348428E+002,
2.405000000000000E+009,-1.079036117515527E+001,1.594151870946222E+002,-1.079036117515527E+001,1.594151870946222E+002,-1.079036117515527E+001,1.594151870946222E+002,-1.079036117515527E+001,1.594151870946222E+002,
2.410000000000000E+009,-1.046271540629867E+001,1.572274252574785E+002,-1.046271540629867E+001,1.572274252574785E+002,-1.046271540629867E+001,1.572274252574785E+002,-1.046271540629867E+001,1.572274252574785E+002,
2.415000000000000E+009,-1.019364832633242E+001,1.555588274240262E+002,-1.019364832633242E+001,1.555588274240262E+002,-1.019364832633242E+001,1.555588274240262E+002,-1.019364832633242E+001,1.555588274240262E+002,
2.420000000000000E+009,-9.972970476064305E+000,1.548881928130959E+002,-9.972970476064305E+000,1.548881928130959E+002,-9.972970476064305E+000,1.548881928130959E+002,-9.972970476064305E+000,1.548881928130959E+002,
2.425000000000000E+009,-9.751188695669347E+000,1.551077192746755E+002,-9.751188695669347E+000,1.551077192746755E+002,-9.751188695669347E+000,1.551077192746755E+002,-9.751188695669347E+000,1.551077192746755E+002,
2.430000000000000E+009,-9.511972496105088E+000,1.558755720766135E+002,-9.511972496105088E+000,1.558755720766135E+002,-9.511972496105088E+000,1.558755720766135E+002,-9.511972496105088E+000,1.558755720766135E+002,
2.435000000000000E+009,-9.255717606732471E+000,1.569798211649501E+002,-9.255717606732471E+000,1.569798211649501E+002,-9.255717606732471E+000,1.569798211649501E+002,-9.255717606732471E+000,1.569798211649501E+002,
2.440000000000000E+009,-9.021181109837277E+000,1.581270711700611E+002,-9.021181109837277E+000,1.581270711700611E+002,-9.021181109837277E+000,1.581270711700611E+002,-9.021181109837277E+000,1.581270711700611E+002,
2.445000000000000E+009,-8.850510345701292E+000,1.593397402641532E+002,-8.850510345701292E+000,1.593397402641532E+002,-8.850510345701292E+000,1.593397402641532E+002,-8.850510345701292E+000,1.593397402641532E+002,
2.450000000000000E+009,-8.745570056410458E+000,1.608762095596116E+002,-8.745570056410458E+000,1.608762095596116E+002,-8.745570056410458E+000,1.608762095596116E+002,-8.745570056410458E+000,1.608762095596116E+002,
2.455000000000000E+009,-8.688479179748944E+000,1.626483867245732E+002,-8.688479179748944E+000,1.626483867245732E+002,-8.688479179748944E+000,1.626483867245732E+002,-8.688479179748944E+000,1.626483867245732E+002,
2.460000000000000E+009,-8.697951032217659E+000,1.647923108671705E+002,-8.697951032217659E+000,1.647923108671705E+002,-8.697951032217659E+000,1.647923108671705E+002,-8.697951032217659E+000,1.647923108671705E+002,
2.465000000000000E+009,-8.706448536819686E+000,1.674857800549571E+002,-8.706448536819686E+000,1.674857800549571E+002,-8.706448536819686E+000,1.674857800549571E+002,-8.706448536819686E+000,1.674857800549571E+002,
2.470000000000000E+009,-8.679254427436701E+000,1.702239917091365E+002,-8.679254427436701E+000,1.702239917091365E+002,-8.679254427436701E+000,1.702239917091365E+002,-8.679254427436701E+000,1.702239917091365E+002,
2.475000000000000E+009,-8.656337931431283E+000,1.726094770581832E+002,-8.656337931431283E+000,1.726094770581832E+002,-8.656337931431283E+000,1.726094770581832E+002,-8.656337931431283E+000,1.726094770581832E+002,
2.480000000000000E+009,-8.705655593792278E+000,1.747758426152148E+002,-8.705655593792278E+000,1.747758426152148E+002,-8.705655593792278E+000,1.747758426152148E+002,-8.705655593792278E+000,1.747758426152148E+002,
2.485000000000000E+009,-8.809301097397819E+000,1.768828426576401E+002,-8.809301097397819E+000,1.768828426576401E+002,-8.809301097397819E+000,1.768828426576401E+002,-8.809301097397819E+000,1.768828426576401E+002,
2.490000000000000E+009,-8.994535963095851E+000,1.789969403131797E+002,-8.994535963095851E+000,1.789969403131797E+002,-8.994535963095851E+000,1.789969403131797E+002,-8.994535963095851E+000,1.789969403131797E+002,
2.495000000000000E+009,-9.215391038370147E+000,-1.786465110862723E+002,-9.215391038370147E+000,-1.786465110862723E+002,-9.215391038370147E+000,-1.786465110862723E+002,-9.215391038370147E+000,-1.786465110862723E+002,
2.500000000000000E+009,-9.421940609158918E+000,-1.762969954076033E+002,-9.421940609158918E+000,-1.762969954076033E+002,-9.421940609158918E+000,-1.762969954076033E+002,-9.421940609158918E+000,-1.762969954076033E+002,
2.505000000000000E+009,-9.632405642016517E+000,-1.744887282933922E+002,-9.632405642016517E+000,-1.744887282933922E+002,-9.632405642016517E+000,-1.744887282933922E+002,-9.632405642016517E+000,-1.744887282933922E+002,
2.510000000000000E+009,-9.919087439994730E+000,-1.733398352578154E+002,-9.919087439994730E+000,-1.733398352578154E+002,-9.919087439994730E+000,-1.733398352578154E+002,-9.919087439994730E+000,-1.733398352578154E+002,
2.515000000000000E+009,-1.033590930252764E+001,-1.726656090937001E+002,-1.033590930252764E+001,-1.726656090937001E+002,-1.033590930252764E+001,-1.726656090937001E+002,-1.033590930252764E+001,-1.726656090937001E+002,
2.520000000000000E+009,-1.090158904901844E+001,-1.720244390772670E+002,-1.090158904901844E+001,-1.720244390772670E+002,-1.090158904901844E+001,-1.720244390772670E+002,-1.090158904901844E+001,-1.720244390772670E+002,
2.525000000000000E+009,-1.154638530145549E+001,-1.708829159146360E+002,-1.154638530145549E+001,-1.708829159146360E+002,-1.154638530145549E+001,-1.708829159146360E+002,-1.154638530145549E+001,-1.708829159146360E+002,
2.530000000000000E+009,-1.215329035508459E+001,-1.696712085407901E+002,-1.215329035508459E+001,-1.696712085407901E+002,-1.215329035508459E+001,-1.696712085407901E+002,-1.215329035508459E+001,-1.696712085407901E+002,
2.535000000000000E+009,-1.270113991749752E+001,-1.690459574573114E+002,-1.270113991749752E+001,-1.690459574573114E+002,-1.270113991749752E+001,-1.690459574573114E+002,-1.270113991749752E+001,-1.690459574573114E+002,
2.540000000000000E+009,-1.324454236318977E+001,-1.697148317062778E+002,-1.324454236318977E+001,-1.697148317062778E+002,-1.324454236318977E+001,-1.697148317062778E+002,-1.324454236318977E+001,-1.697148317062778E+002,
2.545000000000000E+009,-1.387959349971482E+001,-1.715425354039023E+002,-1.387959349971482E+001,-1.715425354039023E+002,-1.387959349971482E+001,-1.715425354039023E+002,-1.387959349971482E+001,-1.715425354039023E+002,
2.550000000000000E+009,-1.461401116719251E+001,-1.741376668851759E+002,-1.461401116719251E+001,-1.741376668851759E+002,-1.461401116719251E+001,-1.741376668851759E+002,-1.461401116719251E+001,-1.741376668851759E+002,
2.555000000000000E+009,-1.537835852290448E+001,-1.766244324747017E+002,-1.537835852290448E+001,-1.766244324747017E+002,-1.537835852290448E+001,-1.766244324747017E+002,-1.537835852290448E+001,-1.766244324747017E+002,
2.560000000000000E+009,-1.595040246375605E+001,-1.791002130078029E+002,-1.595040246375605E+001,-1.791002130078029E+002,-1.595040246375605E+001,-1.791002130078029E+002,-1.595040246375605E+001,-1.791002130078029E+002,
2.565000000000000E+009,-1.623187964536738E+001,1.777734197890707E+002,-1.623187964536738E+001,1.777734197890707E+002,-1.623187964536738E+001,1.777734197890707E+002,-1.623187964536738E+001,1.777734197890707E+002,
2.570000000000000E+009,-1.625693100335553E+001,1.734966326827808E+002,-1.625693100335553E+001,1.734966326827808E+002,-1.625693100335553E+001,1.734966326827808E+002,-1.625693100335553E+001,1.734966326827808E+002,
2.575000000000000E+009,-1.613331836259169E+001,1.687160627366740E+002,-1.613331836259169E+001,1.687160627366740E+002,-1.613331836259169E+001,1.687160627366740E+002,-1.613331836259169E+001,1.687160627366740E+002,
2.580000000000000E+009,-1.594857880673244E+001,1.641299520850465E+002,-1.594857880673244E+001,1.641299520850465E+002,-1.594857880673244E+001,1.641299520850465E+002,-1.594857880673244E+001,1.641299520850465E+002,
