2.41E+09;-1.00E+01
2.42E+09;-9.65E+00
2.42E+09;-9.33E+00
2.43E+09;-9.03E+00
2.43E+09;-8.78E+00
2.44E+09;-8.56E+00
2.44E+09;-8.38E+00
2.45E+09;-8.22E+00
2.45E+09;-8.09E+00
2.46E+09;-7.99E+00
2.46E+09;-7.91E+00
2.47E+09;-7.83E+00
2.47E+09;-7.75E+00
2.48E+09;-7.70E+00
2.48E+09;-7.64E+00
2.49E+09;-7.57E+00
2.49E+09;-7.49E+00
2.50E+09;-7.38E+00
2.50E+09;-7.24E+00
2.51E+09;-7.10E+00
2.51E+09;-6.91E+00
2.52E+09;-6.72E+00
2.52E+09;-6.50E+00
2.53E+09;-6.28E+00
2.53E+09;-6.05E+00
2.54E+09;-5.82E+00
2.54E+09;-5.59E+00
2.55E+09;-5.36E+00
2.55E+09;-5.15E+00
2.56E+09;-4.96E+00
2.56E+09;-4.78E+00
2.57E+09;-4.62E+00
2.57E+09;-4.46E+00
2.58E+09;-4.30E+00
2.58E+09;-4.15E+00
2.59E+09;-4.00E+00
2.59E+09;-3.87E+00
2.60E+09;-3.75E+00
2.60E+09;-3.64E+00
2.61E+09;-3.56E+00
2.61E+09;-3.47E+00
2.62E+09;-3.40E+00
2.62E+09;-3.33E+00
2.63E+09;-3.27E+00
2.63E+09;-3.21E+00
2.64E+09;-3.17E+00
2.64E+09;-3.13E+00
2.65E+09;-3.10E+00
2.65E+09;-3.07E+00
2.66E+09;-3.04E+00
2.66E+09;-3.01E+00
2.67E+09;-2.97E+00
2.67E+09;-2.94E+00
2.68E+09;-2.92E+00
2.68E+09;-2.90E+00
2.69E+09;-2.88E+00
2.69E+09;-2.87E+00
2.70E+09;-2.86E+00
2.70E+09;-2.86E+00
2.71E+09;-2.85E+00
2.71E+09;-2.85E+00
2.72E+09;-2.84E+00
2.72E+09;-2.83E+00
2.73E+09;-2.82E+00
2.73E+09;-2.81E+00
2.74E+09;-2.80E+00
2.74E+09;-2.78E+00
2.75E+09;-2.75E+00
2.75E+09;-2.71E+00
2.76E+09;-2.68E+00
2.76E+09;-2.64E+00
2.77E+09;-2.59E+00
2.77E+09;-2.54E+00
2.78E+09;-2.49E+00
2.78E+09;-2.45E+00
2.79E+09;-2.40E+00
2.79E+09;-2.35E+00
2.80E+09;-2.31E+00
2.80E+09;-2.27E+00
2.81E+09;-2.23E+00
2.81E+09;-2.19E+00
2.82E+09;-2.16E+00
2.82E+09;-2.13E+00
2.83E+09;-2.11E+00
2.83E+09;-2.09E+00
2.84E+09;-2.07E+00
2.84E+09;-2.06E+00
2.85E+09;-2.05E+00
2.85E+09;-2.05E+00
2.86E+09;-2.04E+00
2.86E+09;-2.04E+00
2.87E+09;-2.04E+00
2.87E+09;-2.05E+00
2.88E+09;-2.05E+00
2.88E+09;-2.05E+00
2.89E+09;-2.06E+00
2.89E+09;-2.07E+00
2.90E+09;-2.08E+00
2.90E+09;-2.08E+00
2.91E+09;-2.09E+00
2.91E+09;-2.10E+00
2.92E+09;-2.10E+00
2.92E+09;-2.10E+00
2.93E+09;-2.11E+00
2.93E+09;-2.10E+00
2.94E+09;-2.10E+00
2.94E+09;-2.09E+00
2.95E+09;-2.08E+00
2.95E+09;-2.08E+00
