# Version 1.00
#
freq[Hz];db:Trc1_S11;ang:Trc1_S11;db:Trc2_S11;ang:Trc2_S11;db:Trc3_S11;ang:Trc3_S11;db:Trc4_S11;ang:Trc4_S11;
2.050000000000000E+009;-3.341640960291468E+000;1.566386268470235E+002;-3.341640960291468E+000;1.566386268470235E+002;-3.341640960291468E+000;1.566386268470235E+002;-3.341640960291468E+000;1.566386268470235E+002;
2.055000000000000E+009;-3.214241105535352E+000;1.550781731102458E+002;-3.214241105535352E+000;1.550781731102458E+002;-3.214241105535352E+000;1.550781731102458E+002;-3.214241105535352E+000;1.550781731102458E+002;
2.060000000000000E+009;-3.104995850940127E+000;1.538093904235888E+002;-3.104995850940127E+000;1.538093904235888E+002;-3.104995850940127E+000;1.538093904235888E+002;-3.104995850940127E+000;1.538093904235888E+002;
2.065000000000000E+009;-3.015081308860497E+000;1.527702274624617E+002;-3.015081308860497E+000;1.527702274624617E+002;-3.015081308860497E+000;1.527702274624617E+002;-3.015081308860497E+000;1.527702274624617E+002;
2.070000000000000E+009;-2.942768203012257E+000;1.519530296398041E+002;-2.942768203012257E+000;1.519530296398041E+002;-2.942768203012257E+000;1.519530296398041E+002;-2.942768203012257E+000;1.519530296398041E+002;
2.075000000000000E+009;-2.894545373376852E+000;1.512704271179960E+002;-2.894545373376852E+000;1.512704271179960E+002;-2.894545373376852E+000;1.512704271179960E+002;-2.894545373376852E+000;1.512704271179960E+002;
2.080000000000000E+009;-2.862338569341634E+000;1.507042453172225E+002;-2.862338569341634E+000;1.507042453172225E+002;-2.862338569341634E+000;1.507042453172225E+002;-2.862338569341634E+000;1.507042453172225E+002;
2.085000000000000E+009;-2.850105768674470E+000;1.502028939254720E+002;-2.850105768674470E+000;1.502028939254720E+002;-2.850105768674470E+000;1.502028939254720E+002;-2.850105768674470E+000;1.502028939254720E+002;
2.090000000000000E+009;-2.855469341115092E+000;1.497063042554522E+002;-2.855469341115092E+000;1.497063042554522E+002;-2.855469341115092E+000;1.497063042554522E+002;-2.855469341115092E+000;1.497063042554522E+002;
2.095000000000000E+009;-2.874843545621740E+000;1.491980458501397E+002;-2.874843545621740E+000;1.491980458501397E+002;-2.874843545621740E+000;1.491980458501397E+002;-2.874843545621740E+000;1.491980458501397E+002;
2.100000000000000E+009;-2.906312657631692E+000;1.485854425271153E+002;-2.906312657631692E+000;1.485854425271153E+002;-2.906312657631692E+000;1.485854425271153E+002;-2.906312657631692E+000;1.485854425271153E+002;
2.105000000000000E+009;-2.955997530452362E+000;1.478135647730590E+002;-2.955997530452362E+000;1.478135647730590E+002;-2.955997530452362E+000;1.478135647730590E+002;-2.955997530452362E+000;1.478135647730590E+002;
2.110000000000000E+009;-3.014948939561516E+000;1.468762259861510E+002;-3.014948939561516E+000;1.468762259861510E+002;-3.014948939561516E+000;1.468762259861510E+002;-3.014948939561516E+000;1.468762259861510E+002;
2.115000000000000E+009;-3.083470385621773E+000;1.457037942757650E+002;-3.083470385621773E+000;1.457037942757650E+002;-3.083470385621773E+000;1.457037942757650E+002;-3.083470385621773E+000;1.457037942757650E+002;
2.120000000000000E+009;-3.160612845072593E+000;1.442485696682477E+002;-3.160612845072593E+000;1.442485696682477E+002;-3.160612845072593E+000;1.442485696682477E+002;-3.160612845072593E+000;1.442485696682477E+002;
2.125000000000000E+009;-3.242004729234373E+000;1.424700331473895E+002;-3.242004729234373E+000;1.424700331473895E+002;-3.242004729234373E+000;1.424700331473895E+002;-3.242004729234373E+000;1.424700331473895E+002;
2.130000000000000E+009;-3.320548092899630E+000;1.403504497703897E+002;-3.320548092899630E+000;1.403504497703897E+002;-3.320548092899630E+000;1.403504497703897E+002;-3.320548092899630E+000;1.403504497703897E+002;
