# Version 1.00
#
freq[Hz] db:Trc1_S11 ang:Trc1_S11 db:Trc2_S11 ang:Trc2_S11 db:Trc3_S11 ang:Trc3_S11 db:Trc4_S11 ang:Trc4_S11 
2,300000000000000E+009 -7,506172707876186E+000 -5,994785973986821E+001 -7,506172707876186E+000 -5,994785973986821E+001 -7,506172707876186E+000 -5,994785973986821E+001 -7,506172707876186E+000 -5,994785973986821E+001 
2,305000000000000E+009 -7,683395936412112E+000 -6,192051628357442E+001 -7,683395936412112E+000 -6,192051628357442E+001 -7,683395936412112E+000 -6,192051628357442E+001 -7,683395936412112E+000 -6,192051628357442E+001 
2,310000000000000E+009 -7,852252618721955E+000 -6,404596843818034E+001 -7,852252618721955E+000 -6,404596843818034E+001 -7,852252618721955E+000 -6,404596843818034E+001 -7,852252618721955E+000 -6,404596843818034E+001 
2,315000000000000E+009 -8,020602450567351E+000 -6,618240625225313E+001 -8,020602450567351E+000 -6,618240625225313E+001 -8,020602450567351E+000 -6,618240625225313E+001 -8,020602450567351E+000 -6,618240625225313E+001 
2,320000000000000E+009 -8,187609321786926E+000 -6,830676173856294E+001 -8,187609321786926E+000 -6,830676173856294E+001 -8,187609321786926E+000 -6,830676173856294E+001 -8,187609321786926E+000 -6,830676173856294E+001 
2,325000000000000E+009 -8,384230080718560E+000 -7,114390714232330E+001 -8,384230080718560E+000 -7,114390714232330E+001 -8,384230080718560E+000 -7,114390714232330E+001 -8,384230080718560E+000 -7,114390714232330E+001 
2,330000000000000E+009 -8,571577030993954E+000 -7,403412846073144E+001 -8,571577030993954E+000 -7,403412846073144E+001 -8,571577030993954E+000 -7,403412846073144E+001 -8,571577030993954E+000 -7,403412846073144E+001 
2,335000000000000E+009 -8,769509845672266E+000 -7,699281171805265E+001 -8,769509845672266E+000 -7,699281171805265E+001 -8,769509845672266E+000 -7,699281171805265E+001 -8,769509845672266E+000 -7,699281171805265E+001 
2,340000000000000E+009 -8,991637713194054E+000 -7,996633005438370E+001 -8,991637713194054E+000 -7,996633005438370E+001 -8,991637713194054E+000 -7,996633005438370E+001 -8,991637713194054E+000 -7,996633005438370E+001 
2,345000000000000E+009 -9,234904043657716E+000 -8,383444931103568E+001 -9,234904043657716E+000 -8,383444931103568E+001 -9,234904043657716E+000 -8,383444931103568E+001 -9,234904043657716E+000 -8,383444931103568E+001 
2,350000000000000E+009 -9,481578343261024E+000 -8,783303240224643E+001 -9,481578343261024E+000 -8,783303240224643E+001 -9,481578343261024E+000 -8,783303240224643E+001 -9,481578343261024E+000 -8,783303240224643E+001 
2,355000000000000E+009 -9,761166323783957E+000 -9,182563063692041E+001 -9,761166323783957E+000 -9,182563063692041E+001 -9,761166323783957E+000 -9,182563063692041E+001 -9,761166323783957E+000 -9,182563063692041E+001 
2,360000000000000E+009 -1,007890551658691E+001 -9,583592795157472E+001 -1,007890551658691E+001 -9,583592795157472E+001 -1,007890551658691E+001 -9,583592795157472E+001 -1,007890551658691E+001 -9,583592795157472E+001 
2,365000000000000E+009 -1,039149315879268E+001 -1,006628818376788E+002 -1,039149315879268E+001 -1,006628818376788E+002 -1,039149315879268E+001 -1,006628818376788E+002 -1,039149315879268E+001 -1,006628818376788E+002 
2,370000000000000E+009 -1,070499554992077E+001 -1,055428804311500E+002 -1,070499554992077E+001 -1,055428804311500E+002 -1,070499554992077E+001 -1,055428804311500E+002 -1,070499554992077E+001 -1,055428804311500E+002 
2,375000000000000E+009 -1,105099785374559E+001 -1,106107693174546E+002 -1,105099785374559E+001 -1,106107693174546E+002 -1,105099785374559E+001 -1,106107693174546E+002 -1,105099785374559E+001 -1,106107693174546E+002 
2,380000000000000E+009 -1,144775146438851E+001 -1,158057295903698E+002 -1,144775146438851E+001 -1,158057295903698E+002 -1,144775146438851E+001 -1,158057295903698E+002 -1,144775146438851E+001 -1,158057295903698E+002 
2,385000000000000E+009 -1,178693541326691E+001 -1,215224530488258E+002 -1,178693541326691E+001 -1,215224530488258E+002 -1,178693541326691E+001 -1,215224530488258E+002 -1,178693541326691E+001 -1,215224530488258E+002 
2,390000000000000E+009 -1,212655744120806E+001 -1,273572586346205E+002 -1,212655744120806E+001 -1,273572586346205E+002 -1,212655744120806E+001 -1,273572586346205E+002 -1,212655744120806E+001 -1,273572586346205E+002 
2,395000000000000E+009 -1,244646359634107E+001 -1,332667175655175E+002 -1,244646359634107E+001 -1,332667175655175E+002 -1,244646359634107E+001 -1,332667175655175E+002 -1,244646359634107E+001 -1,332667175655175E+002 
2,400000000000000E+009 -1,275267985053064E+001 -1,395177653138394E+002 -1,275267985053064E+001 -1,395177653138394E+002 -1,275267985053064E+001 -1,395177653138394E+002 -1,275267985053064E+001 -1,395177653138394E+002 
2,405000000000000E+009 -1,295762125293053E+001 -1,460855906018700E+002 -1,295762125293053E+001 -1,460855906018700E+002 -1,295762125293053E+001 -1,460855906018700E+002 -1,295762125293053E+001 -1,460855906018700E+002 
2,410000000000000E+009 -1,311714545179494E+001 -1,527549843400210E+002 -1,311714545179494E+001 -1,527549843400210E+002 -1,311714545179494E+001 -1,527549843400210E+002 -1,311714545179494E+001 -1,527549843400210E+002 
2,415000000000000E+009 -1,325444526046969E+001 -1,596284912663423E+002 -1,325444526046969E+001 -1,596284912663423E+002 -1,325444526046969E+001 -1,596284912663423E+002 -1,325444526046969E+001 -1,596284912663423E+002 
2,420000000000000E+009 -1,336484102863186E+001 -1,666951421324776E+002 -1,336484102863186E+001 -1,666951421324776E+002 -1,336484102863186E+001 -1,666951421324776E+002 -1,336484102863186E+001 -1,666951421324776E+002 
2,425000000000000E+009 -1,335987597196931E+001 -1,734783627776965E+002 -1,335987597196931E+001 -1,734783627776965E+002 -1,335987597196931E+001 -1,734783627776965E+002 -1,335987597196931E+001 -1,734783627776965E+002 
2,430000000000000E+009 -1,332428206783400E+001 1,799488728782897E+002 -1,332428206783400E+001 1,799488728782897E+002 -1,332428206783400E+001 1,799488728782897E+002 -1,332428206783400E+001 1,799488728782897E+002 
2,435000000000000E+009 -1,325424605199852E+001 1,735253473906563E+002 -1,325424605199852E+001 1,735253473906563E+002 -1,325424605199852E+001 1,735253473906563E+002 -1,325424605199852E+001 1,735253473906563E+002 
2,440000000000000E+009 -1,313668118970738E+001 1,671689607956853E+002 -1,313668118970738E+001 1,671689607956853E+002 -1,313668118970738E+001 1,671689607956853E+002 -1,313668118970738E+001 1,671689607956853E+002 
2,445000000000000E+009 -1,293452459804430E+001 1,616221268467214E+002 -1,293452459804430E+001 1,616221268467214E+002 -1,293452459804430E+001 1,616221268467214E+002 -1,293452459804430E+001 1,616221268467214E+002 
2,450000000000000E+009 -1,272441665671474E+001 1,563226694165192E+002 -1,272441665671474E+001 1,563226694165192E+002 -1,272441665671474E+001 1,563226694165192E+002 -1,272441665671474E+001 1,563226694165192E+002 
2,455000000000000E+009 -1,248855144407043E+001 1,512253984802585E+002 -1,248855144407043E+001 1,512253984802585E+002 -1,248855144407043E+001 1,512253984802585E+002 -1,248855144407043E+001 1,512253984802585E+002 
2,460000000000000E+009 -1,222299852226438E+001 1,462871316415799E+002 -1,222299852226438E+001 1,462871316415799E+002 -1,222299852226438E+001 1,462871316415799E+002 -1,222299852226438E+001 1,462871316415799E+002 
2,465000000000000E+009 -1,193129686980866E+001 1,420434135606387E+002 -1,193129686980866E+001 1,420434135606387E+002 -1,193129686980866E+001 1,420434135606387E+002 -1,193129686980866E+001 1,420434135606387E+002 
2,470000000000000E+009 -1,165636327865784E+001 1,378871031157541E+002 -1,165636327865784E+001 1,378871031157541E+002 -1,165636327865784E+001 1,378871031157541E+002 -1,165636327865784E+001 1,378871031157541E+002 
2,475000000000000E+009 -1,139015955156352E+001 1,338688823166017E+002 -1,139015955156352E+001 1,338688823166017E+002 -1,139015955156352E+001 1,338688823166017E+002 -1,139015955156352E+001 1,338688823166017E+002 
2,480000000000000E+009 -1,112331809622451E+001 1,299999399113488E+002 -1,112331809622451E+001 1,299999399113488E+002 -1,112331809622451E+001 1,299999399113488E+002 -1,112331809622451E+001 1,299999399113488E+002 
2,485000000000000E+009 -1,088624006928622E+001 1,268143853332335E+002 -1,088624006928622E+001 1,268143853332335E+002 -1,088624006928622E+001 1,268143853332335E+002 -1,088624006928622E+001 1,268143853332335E+002 
2,490000000000000E+009 -1,066164266446003E+001 1,237044603865760E+002 -1,066164266446003E+001 1,237044603865760E+002 -1,066164266446003E+001 1,237044603865760E+002 -1,066164266446003E+001 1,237044603865760E+002 
2,495000000000000E+009 -1,044457374442735E+001 1,205974945709887E+002 -1,044457374442735E+001 1,205974945709887E+002 -1,044457374442735E+001 1,205974945709887E+002 -1,044457374442735E+001 1,205974945709887E+002 
2,500000000000000E+009 -1,024883841758913E+001 1,176486182921802E+002 -1,024883841758913E+001 1,176486182921802E+002 -1,024883841758913E+001 1,176486182921802E+002 -1,024883841758913E+001 1,176486182921802E+002 
2,505000000000000E+009 -1,010857618124656E+001 1,153413614322541E+002 -1,010857618124656E+001 1,153413614322541E+002 -1,010857618124656E+001 1,153413614322541E+002 -1,010857618124656E+001 1,153413614322541E+002 
2,510000000000000E+009 -9,975287768603817E+000 1,130808047086693E+002 -9,975287768603817E+000 1,130808047086693E+002 -9,975287768603817E+000 1,130808047086693E+002 -9,975287768603817E+000 1,130808047086693E+002 
2,515000000000000E+009 -9,846798287784406E+000 1,109225272411702E+002 -9,846798287784406E+000 1,109225272411702E+002 -9,846798287784406E+000 1,109225272411702E+002 -9,846798287784406E+000 1,109225272411702E+002 
2,520000000000000E+009 -9,697516089740590E+000 1,090103619041306E+002 -9,697516089740590E+000 1,090103619041306E+002 -9,697516089740590E+000 1,090103619041306E+002 -9,697516089740590E+000 1,090103619041306E+002 
2,525000000000000E+009 -9,617752467177182E+000 1,075451093480624E+002 -9,617752467177182E+000 1,075451093480624E+002 -9,617752467177182E+000 1,075451093480624E+002 -9,617752467177182E+000 1,075451093480624E+002 
2,530000000000000E+009 -9,528658156943118E+000 1,061501242187121E+002 -9,528658156943118E+000 1,061501242187121E+002 -9,528658156943118E+000 1,061501242187121E+002 -9,528658156943118E+000 1,061501242187121E+002 
2,535000000000000E+009 -9,419989077387601E+000 1,048794326811202E+002 -9,419989077387601E+000 1,048794326811202E+002 -9,419989077387601E+000 1,048794326811202E+002 -9,419989077387601E+000 1,048794326811202E+002 
2,540000000000000E+009 -9,280908169343032E+000 1,037471567313781E+002 -9,280908169343032E+000 1,037471567313781E+002 -9,280908169343032E+000 1,037471567313781E+002 -9,280908169343032E+000 1,037471567313781E+002 
2,545000000000000E+009 -9,198025369409224E+000 1,029579020438122E+002 -9,198025369409224E+000 1,029579020438122E+002 -9,198025369409224E+000 1,029579020438122E+002 -9,198025369409224E+000 1,029579020438122E+002 
2,550000000000000E+009 -9,099142079518266E+000 1,021192862208776E+002 -9,099142079518266E+000 1,021192862208776E+002 -9,099142079518266E+000 1,021192862208776E+002 -9,099142079518266E+000 1,021192862208776E+002 
2,555000000000000E+009 -8,978217309277444E+000 1,013054072907813E+002 -8,978217309277444E+000 1,013054072907813E+002 -8,978217309277444E+000 1,013054072907813E+002 -8,978217309277444E+000 1,013054072907813E+002 
2,560000000000000E+009 -8,839042541608858E+000 1,006181324003278E+002 -8,839042541608858E+000 1,006181324003278E+002 -8,839042541608858E+000 1,006181324003278E+002 -8,839042541608858E+000 1,006181324003278E+002 
2,565000000000000E+009 -8,742593216367949E+000 1,001695419066742E+002 -8,742593216367949E+000 1,001695419066742E+002 -8,742593216367949E+000 1,001695419066742E+002 -8,742593216367949E+000 1,001695419066742E+002 
2,570000000000000E+009 -8,624582633589865E+000 9,974198677809345E+001 -8,624582633589865E+000 9,974198677809345E+001 -8,624582633589865E+000 9,974198677809345E+001 -8,624582633589865E+000 9,974198677809345E+001 
2,575000000000000E+009 -8,482861632704942E+000 9,939939096048283E+001 -8,482861632704942E+000 9,939939096048283E+001 -8,482861632704942E+000 9,939939096048283E+001 -8,482861632704942E+000 9,939939096048283E+001 
2,580000000000000E+009 -8,311653840207789E+000 9,916683832712144E+001 -8,311653840207789E+000 9,916683832712144E+001 -8,311653840207789E+000 9,916683832712144E+001 -8,311653840207789E+000 9,916683832712144E+001 
2,585000000000000E+009 -8,164582073286358E+000 9,898904549484753E+001 -8,164582073286358E+000 9,898904549484753E+001 -8,164582073286358E+000 9,898904549484753E+001 -8,164582073286358E+000 9,898904549484753E+001 
2,590000000000000E+009 -7,994569555785619E+000 9,884698464509641E+001 -7,994569555785619E+000 9,884698464509641E+001 -7,994569555785619E+000 9,884698464509641E+001 -7,994569555785619E+000 9,884698464509641E+001 
2,595000000000000E+009 -7,797663864054349E+000 9,868182717012404E+001 -7,797663864054349E+000 9,868182717012404E+001 -7,797663864054349E+000 9,868182717012404E+001 -7,797663864054349E+000 9,868182717012404E+001 
