% Version 1.00
%
%freq[Hz],db:Trc1_S11,ang:Trc1_S11,db:Trc2_S11,ang:Trc2_S11,db:Trc3_S11,ang:Trc3_S11,db:Trc4_S11,ang:Trc4_S11,
2.450000000000000E+009,-1.564902791836891E+001,3.686305088320131E+001,-1.564902791836891E+001,3.686305088320131E+001,-1.564902791836891E+001,3.686305088320131E+001,-1.564902791836891E+001,3.686305088320131E+001,
2.455000000000000E+009,-1.629459947569378E+001,2.664026912256181E+001,-1.629459947569378E+001,2.664026912256181E+001,-1.629459947569378E+001,2.664026912256181E+001,-1.629459947569378E+001,2.664026912256181E+001,
2.460000000000000E+009,-1.667012019164612E+001,1.381763571984343E+001,-1.667012019164612E+001,1.381763571984343E+001,-1.667012019164612E+001,1.381763571984343E+001,-1.667012019164612E+001,1.381763571984343E+001,
2.465000000000000E+009,-1.658177359592137E+001,-9.695597330147656E-001,-1.658177359592137E+001,-9.695597330147656E-001,-1.658177359592137E+001,-9.695597330147656E-001,-1.658177359592137E+001,-9.695597330147656E-001,
2.470000000000000E+009,-1.599018681300665E+001,-1.568224934052136E+001,-1.599018681300665E+001,-1.568224934052136E+001,-1.599018681300665E+001,-1.568224934052136E+001,-1.599018681300665E+001,-1.568224934052136E+001,
2.475000000000000E+009,-1.499260377355182E+001,-2.833007943999094E+001,-1.499260377355182E+001,-2.833007943999094E+001,-1.499260377355182E+001,-2.833007943999094E+001,-1.499260377355182E+001,-2.833007943999094E+001,
2.480000000000000E+009,-1.379640795803212E+001,-3.830142086477195E+001,-1.379640795803212E+001,-3.830142086477195E+001,-1.379640795803212E+001,-3.830142086477195E+001,-1.379640795803212E+001,-3.830142086477195E+001,
2.485000000000000E+009,-1.258440031794443E+001,-4.592212418632849E+001,-1.258440031794443E+001,-4.592212418632849E+001,-1.258440031794443E+001,-4.592212418632849E+001,-1.258440031794443E+001,-4.592212418632849E+001,
2.490000000000000E+009,-1.145531237191958E+001,-5.159321068928421E+001,-1.145531237191958E+001,-5.159321068928421E+001,-1.145531237191958E+001,-5.159321068928421E+001,-1.145531237191958E+001,-5.159321068928421E+001,
2.495000000000000E+009,-1.044201089100581E+001,-5.577304498336237E+001,-1.044201089100581E+001,-5.577304498336237E+001,-1.044201089100581E+001,-5.577304498336237E+001,-1.044201089100581E+001,-5.577304498336237E+001,
2.500000000000000E+009,-9.552979943386418E+000,-5.883088728561978E+001,-9.552979943386418E+000,-5.883088728561978E+001,-9.552979943386418E+000,-5.883088728561978E+001,-9.552979943386418E+000,-5.883088728561978E+001,
