# Version 1.00
#
freq[Hz] db:Trc1_S11 ang:Trc1_S11 db:Trc2_S11 ang:Trc2_S11 db:Trc3_S11 ang:Trc3_S11 db:Trc4_S11 ang:Trc4_S11 
2.195000000000000E+009 -3.827552406785390E+000 -1.148307925835435E+002 -3.827552406785390E+000 -1.148307925835435E+002 -3.827552406785390E+000 -1.148307925835435E+002 -3.827552406785390E+000 -1.148307925835435E+002 
2.200000000000000E+009 -3.842977094013707E+000 -1.158036148376773E+002 -3.842977094013707E+000 -1.158036148376773E+002 -3.842977094013707E+000 -1.158036148376773E+002 -3.842977094013707E+000 -1.158036148376773E+002 
2.205000000000000E+009 -3.858333127733635E+000 -1.167894830861426E+002 -3.858333127733635E+000 -1.167894830861426E+002 -3.858333127733635E+000 -1.167894830861426E+002 -3.858333127733635E+000 -1.167894830861426E+002 
2.210000000000000E+009 -3.857025154116775E+000 -1.177255079336972E+002 -3.857025154116775E+000 -1.177255079336972E+002 -3.857025154116775E+000 -1.177255079336972E+002 -3.857025154116775E+000 -1.177255079336972E+002 
2.215000000000000E+009 -3.846619269465887E+000 -1.187048504499335E+002 -3.846619269465887E+000 -1.187048504499335E+002 -3.846619269465887E+000 -1.187048504499335E+002 -3.846619269465887E+000 -1.187048504499335E+002 
2.220000000000000E+009 -3.835766763004418E+000 -1.197252822039859E+002 -3.835766763004418E+000 -1.197252822039859E+002 -3.835766763004418E+000 -1.197252822039859E+002 -3.835766763004418E+000 -1.197252822039859E+002 
2.225000000000000E+009 -3.815405014721363E+000 -1.207714681319908E+002 -3.815405014721363E+000 -1.207714681319908E+002 -3.815405014721363E+000 -1.207714681319908E+002 -3.815405014721363E+000 -1.207714681319908E+002 
2.230000000000000E+009 -3.795670245968820E+000 -1.218845773630923E+002 -3.795670245968820E+000 -1.218845773630923E+002 -3.795670245968820E+000 -1.218845773630923E+002 -3.795670245968820E+000 -1.218845773630923E+002 
2.235000000000000E+009 -3.776783473961147E+000 -1.229986908008738E+002 -3.776783473961147E+000 -1.229986908008738E+002 -3.776783473961147E+000 -1.229986908008738E+002 -3.776783473961147E+000 -1.229986908008738E+002 
2.240000000000000E+009 -3.748753069592801E+000 -1.241540146950921E+002 -3.748753069592801E+000 -1.241540146950921E+002 -3.748753069592801E+000 -1.241540146950921E+002 -3.748753069592801E+000 -1.241540146950921E+002 
2.245000000000000E+009 -3.726806215746663E+000 -1.253721925624260E+002 -3.726806215746663E+000 -1.253721925624260E+002 -3.726806215746663E+000 -1.253721925624260E+002 -3.726806215746663E+000 -1.253721925624260E+002 
2.250000000000000E+009 -3.707525530391528E+000 -1.266644079875151E+002 -3.707525530391528E+000 -1.266644079875151E+002 -3.707525530391528E+000 -1.266644079875151E+002 -3.707525530391528E+000 -1.266644079875151E+002 
2.255000000000000E+009 -3.698393715574309E+000 -1.279893093487636E+002 -3.698393715574309E+000 -1.279893093487636E+002 -3.698393715574309E+000 -1.279893093487636E+002 -3.698393715574309E+000 -1.279893093487636E+002 
2.260000000000000E+009 -3.699906078800193E+000 -1.293196114888491E+002 -3.699906078800193E+000 -1.293196114888491E+002 -3.699906078800193E+000 -1.293196114888491E+002 -3.699906078800193E+000 -1.293196114888491E+002 
2.265000000000000E+009 -3.707176344279711E+000 -1.306027057301341E+002 -3.707176344279711E+000 -1.306027057301341E+002 -3.707176344279711E+000 -1.306027057301341E+002 -3.707176344279711E+000 -1.306027057301341E+002 
2.270000000000000E+009 -3.709112627345332E+000 -1.318684525244140E+002 -3.709112627345332E+000 -1.318684525244140E+002 -3.709112627345332E+000 -1.318684525244140E+002 -3.709112627345332E+000 -1.318684525244140E+002 
2.275000000000000E+009 -3.717926375190769E+000 -1.331666318587301E+002 -3.717926375190769E+000 -1.331666318587301E+002 -3.717926375190769E+000 -1.331666318587301E+002 -3.717926375190769E+000 -1.331666318587301E+002 
2.280000000000000E+009 -3.725373594033145E+000 -1.344284341178258E+002 -3.725373594033145E+000 -1.344284341178258E+002 -3.725373594033145E+000 -1.344284341178258E+002 -3.725373594033145E+000 -1.344284341178258E+002 
2.285000000000000E+009 -3.733598975415173E+000 -1.357500264154749E+002 -3.733598975415173E+000 -1.357500264154749E+002 -3.733598975415173E+000 -1.357500264154749E+002 -3.733598975415173E+000 -1.357500264154749E+002 
2.290000000000000E+009 -3.749446010739734E+000 -1.370490650299883E+002 -3.749446010739734E+000 -1.370490650299883E+002 -3.749446010739734E+000 -1.370490650299883E+002 -3.749446010739734E+000 -1.370490650299883E+002 
