# Version 1.00
#
freq[Hz] db:Trc1_S11 ang:Trc1_S11 db:Trc2_S11 ang:Trc2_S11 db:Trc3_S11 ang:Trc3_S11 db:Trc4_S11 ang:Trc4_S11 
2.490000000000000E+009 -1.103714452289993E+001 1.246282054230813E+002 -1.103714452289993E+001 1.246282054230813E+002 -1.103714452289993E+001 1.246282054230813E+002 -1.103714452289993E+001 1.246282054230813E+002 
2.495000000000000E+009 -1.081008300469636E+001 1.217629041380290E+002 -1.081008300469636E+001 1.217629041380290E+002 -1.081008300469636E+001 1.217629041380290E+002 -1.081008300469636E+001 1.217629041380290E+002 
2.500000000000000E+009 -1.060243055760100E+001 1.190602405816860E+002 -1.060243055760100E+001 1.190602405816860E+002 -1.060243055760100E+001 1.190602405816860E+002 -1.060243055760100E+001 1.190602405816860E+002 
2.505000000000000E+009 -1.044528139298425E+001 1.170147303172916E+002 -1.044528139298425E+001 1.170147303172916E+002 -1.044528139298425E+001 1.170147303172916E+002 -1.044528139298425E+001 1.170147303172916E+002 
2.510000000000000E+009 -1.029150444778438E+001 1.150170834069395E+002 -1.029150444778438E+001 1.150170834069395E+002 -1.029150444778438E+001 1.150170834069395E+002 -1.029150444778438E+001 1.150170834069395E+002 
2.515000000000000E+009 -1.012515341210566E+001 1.130465263712429E+002 -1.012515341210566E+001 1.130465263712429E+002 -1.012515341210566E+001 1.130465263712429E+002 -1.012515341210566E+001 1.130465263712429E+002 
2.520000000000000E+009 -9.945409841927802E+000 1.112495871625581E+002 -9.963785723223468E+000 1.110818140627767E+002 -9.963785723223468E+000 1.110818140627767E+002 -9.963785723223468E+000 1.110818140627767E+002 
2.525000000000000E+009 -9.843239568671534E+000 1.097401943289103E+002 -9.843239568671534E+000 1.097401943289103E+002 -9.843239568671534E+000 1.097401943289103E+002 -9.843239568671534E+000 1.097401943289103E+002 
2.530000000000000E+009 -9.724021155617743E+000 1.083695866062313E+002 -9.724021155617743E+000 1.083695866062313E+002 -9.724021155617743E+000 1.083695866062313E+002 -9.724021155617743E+000 1.083695866062313E+002 
2.535000000000000E+009 -9.588698203676701E+000 1.071248825571315E+002 -9.588698203676701E+000 1.071248825571315E+002 -9.588698203676701E+000 1.071248825571315E+002 -9.588698203676701E+000 1.071248825571315E+002 
2.540000000000000E+009 -9.431718395047477E+000 1.060209901230375E+002 -9.431718395047477E+000 1.060209901230375E+002 -9.431718395047477E+000 1.060209901230375E+002 -9.431718395047477E+000 1.060209901230375E+002 
2.545000000000000E+009 -9.323095962533515E+000 1.052904434567855E+002 -9.323095962533515E+000 1.052904434567855E+002 -9.323095962533515E+000 1.052904434567855E+002 -9.323095962533515E+000 1.052904434567855E+002 
2.550000000000000E+009 -9.185156155694205E+000 1.044764745165236E+002 -9.185156155694205E+000 1.044764745165236E+002 -9.185156155694205E+000 1.044764745165236E+002 -9.185156155694205E+000 1.044764745165236E+002 
2.555000000000000E+009 -9.031147424284256E+000 1.036010089151332E+002 -9.031147424284256E+000 1.036010089151332E+002 -9.031147424284256E+000 1.036010089151332E+002 -9.031147424284256E+000 1.036010089151332E+002 
2.560000000000000E+009 -8.857786337822258E+000 1.027961894260030E+002 -8.857786337822258E+000 1.027961894260030E+002 -8.857786337822258E+000 1.027961894260030E+002 -8.857786337822258E+000 1.027961894260030E+002 
2.565000000000000E+009 -8.734368276739403E+000 1.022182297466847E+002 -8.734368276739403E+000 1.022182297466847E+002 -8.734368276739403E+000 1.022182297466847E+002 -8.734368276739403E+000 1.022182297466847E+002 
2.570000000000000E+009 -8.598204131751727E+000 1.016219678174465E+002 -8.598204131751727E+000 1.016219678174465E+002 -8.598204131751727E+000 1.016219678174465E+002 -8.598204131751727E+000 1.016219678174465E+002 
2.575000000000000E+009 -8.443999711336588E+000 1.011106454182339E+002 -8.443999711336588E+000 1.011106454182339E+002 -8.443999711336588E+000 1.011106454182339E+002 -8.443999711336588E+000 1.011106454182339E+002 
2.580000000000000E+009 -8.263054105552655E+000 1.006526188835470E+002 -8.263054105552655E+000 1.006526188835470E+002 -8.263054105552655E+000 1.006526188835470E+002 -8.263054105552655E+000 1.006526188835470E+002 
2.585000000000000E+009 -8.123343384067013E+000 1.003312246803864E+002 -8.123343384067013E+000 1.003312246803864E+002 -8.123343384067013E+000 1.003312246803864E+002 -8.123343384067013E+000 1.003312246803864E+002 
2.590000000000000E+009 -7.957424676426626E+000 1.000942848595647E+002 -7.957424676426626E+000 1.000942848595647E+002 -7.957424676426626E+000 1.000942848595647E+002 -7.957424676426626E+000 1.000942848595647E+002 
